name,detail_text,description,number,price,count_toys
"Самокат, металлический, складной двухколёсный PU 23/20 см., черный, 2-х колесный U037194Y","Модель удобно хранить и переносить: рулевая ручка - складная. Управлять самокатом просто: переднее колесо поворачивается при повороте руля, на заднем колесе - тормоз. Имеется металлическая дека. Рулевая стойка также металлическая. Складная подножка.,Высота руля регулируется в 3-х положениях: 95, 102, 110 см.,Диаметр переднего колеса: 23 см.,Диаметр заднего колеса: 20 см.,Максимальная нагрузка: 100 кг.,Размеры самоката: 100*14.5*95 см.,Материал: металл.,Матерал колёс: полиуретан.,Тип самоката: складной.,Цвет: чёрный.","{'Бренд, ТМ': 'КНР', 'Страна': 'Китай', 'Количество колес': '2', 'Максимальная нагрузка, кг': '100', 'Возраст': 'от 14 лет', 'Материал колес': 'Полиуретановые', 'Складной': 'да', 'Материал товара': 'Металл', 'Пол': 'Для всех', 'Большая коробка': '4', 'Малая коробка': '1', 'Диаметр колёс,мм': '230/200', 'Светящиеся колеса': 'нет', 'Тип рамы': 'стальная'}",10120115,7480,3
"Самокат складной, белый, 2-х колесный d=200 мм. U037194Y","Модель удобно хранить и переносить: рулевая ручка - складная. Управлять самокатом просто: переднее колесо поворачивается при повороте руля, на заднем колесе - тормоз. Имеется металлическая дека. Рулевая стойка также металлическая, регулируется по высоте. Складная подножка.,Высота руля регулируется в 3-х положениях: 95, 102, 110 см.,Диаметр переднего колеса: 23 см.,Диаметр заднего колеса: 20 см.,Максимальная нагрузка: 100 кг.,Размеры самоката: 100*14.5*95 см.,Материал: металл.,Матерал колёс: полиуретан.,Тип самоката: складной.,Цвет: белый.","{'Бренд, ТМ': 'КНР', 'Страна': 'Китай', 'Количество колес': '2', 'Максимальная нагрузка, кг': '100', 'Возраст': 'от 14 лет', 'Материал колес': 'Полиуретановые', 'Складной': 'да', 'Материал товара': 'Металл', 'Пол': 'Для всех', 'Большая коробка': '4', 'Малая коробка': '1', 'Диаметр колёс,мм': '230/200', 'Светящиеся колеса': 'нет', 'Тип рамы': 'стальная'}",10120116,7480,1
"Кресло детское , BQ-10, NEW VISION, RBSBQ1000001","Детское велокресло NEW VISION BQ-10,Ремни безопасности - пятиточечные,Материал - пластик,Максимальный вес ребенка - 18 кг,Дополнительно - боковая защита, широкая защита для ног,Возраст ребенка - до 5 лет,Крепление - переднее, дугой на раму","{'Бренд, ТМ': 'Forward', 'Страна': 'Россия', 'Материал товара': 'Пластмасса', 'Большая коробка': '1', 'Малая коробка': '1'}",10090275,3290,1
"Мотоцикл на аккум.6V4AH*1, 1 мотор, вперед/назад, свет, звук, цвет красный, мотоцикл 82*52*37см, в/к 55х34х31 TR991RD","Трёхколёсный мотоцикл для самых маленьких.,,Яркий дизайн с милым медведем, летящим на встречу приключениям, светящиеся фары и проблесковый маячок, а также веселые мелодии, надолго увлекут малыша.,,Компактные габариты мотоцикла позволяют использовать его в квартире, а небольшой вес обеспечивает возможность выноса на улицу.,Трёхколёсная конструкция делает мотоцикл устойчивым. ,,Транспорт приводится в движение нажатием педали газа ногой.,,Основные характеристики:,Аккумулятор: 6V4Ah,Материал: Пластик,Колёса: Пластик,Количество колёс: 3,Пульт д/у: нет,Функции: Вперед/назад, свет, звук,Максимальная скорость: 2-3км/ч,Максимальная нагрузка: 20кг,Размер мотоцикла: 82х52х37см,Размер коробки: 55х34х31см,Вес нетто: 3,9кг,Вес брутто: 4,55кг","{'Бренд, ТМ': 'City-Ride', 'Страна': 'Китай', 'Материал товара': 'Пластмасса', 'Большая коробка': '1', 'Малая коробка': '1'}",10130051,5170,4
"Мотоцикл на аккум.6V4AH*1, 1 мотор, вперед/назад, свет, звук,, цвет желтый, мотоцикл 82*52*37см, в/к 55х34х31 TR991YW","Трёхколёсный мотоцикл для самых маленьких.,,Яркий дизайн с милым медведем, летящим на встречу приключениям, светящиеся фары и проблесковый маячок, а также веселые мелодии надолго увлекут малыша.,,Компактные габариты мотоцикла позволяют использовать его в квартире, а небольшой вес обеспечивает возможность выноса на улицу.,Трёхколёсная конструкция делает мотоцикл устойчивым. ,,Транспорт приводится в движение нажатием педали газа ногой.,,Основные характеристики:,Аккумулятор: 6V4Ah,Материал: Пластик,Колёса: Пластик,Количество колёс: 3,Пульт д/у: нет,Функции: Вперед/назад, свет, звук,Максимальная скорость: 2-3км/ч,Максимальная нагрузка: 20кг,Размер мотоцикла: 82х52х37см,Размер коробки: 55х34х31см,Вес нетто: 3,9кг,Вес брутто: 4,55кг","{'Бренд, ТМ': 'City-Ride', 'Страна': 'Китай', 'Материал товара': 'Пластмасса', 'Большая коробка': '1', 'Малая коробка': '1'}",10130054,5170,1
"Каталка ""Ламбо ПОЛИЦИЯ"" цвет белый 021_П /Орион/","Ламбо (арт. 021_п), это не просто детская игрушка, а средство малого транспорта, предназначенного для детей дошкольного возраста. Машинка не имеет острых углов и поверхностей, безопасна при игре с нею. Может использоваться как в комнатных условиях, так и на улице. Играя с такой машинкой, ребенок может осваивать правила дорожного движения, воспитывать в себе субординацию и культуру вождения.,При изготовлении Ламбо использован экологически чистый пластик, который не содержит в себе вредных веществ и токсичных примесей. Яркие цвета привлекают внимание ребенка, поэтому такая игрушка будет для него самым дорогим подарком.,,Игрушка на колёсах для езды и катания детей, длина – 700 мм, ширина – 280 мм, высота – 450 мм, масса – 2,1 кг, высота сидения – 250 мм, потребительская упаковка – пакет из плёнки ПВХ.,Руль игрушки, в виде неполного кольца, устанавливается на рулевой колонке с помощью винта и гайки. В центре руля есть кнопка звукового сигнала. Колёса игрушки надёжно закреплены на металлических осях и имеют декоративные колпаки. Основные детали игрушки изготавливаются методом литья под давлением из полипропилена. Дополнительные технические характеристики: угол поворота руля вокруг вертикальной оси ±30º, высота сиденья – 250 мм, высота руля от пола – 370 мм. Игрушка имеет широкий спектр цветов, каждый цветовой дизайн имеет свой идентификационный штриховой код. Артикул 021 в.2 отличается электро сигналом, с тремя видами звуков и мелодий.Максимально допустимая нагрузка — «30 кг» нанесена на игрушку","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Пакет', 'Размер упаковки (ДхШхВ)': '70х28х45', 'Пол': 'Для всех', 'Большая коробка': '1', 'Малая коробка': '1'}",1210990,2355,1
"Каталка ""Ламбо. Томат"" 021_К /Орион/","Ламбо (арт.021_к), это не просто детская игрушка, а средство малого транспорта, предназначенного для детей дошкольного возраста. Машинка не имеет острых углов и поверхностей, безопасна при игре с нею. Может использоваться как в комнатных условиях, так и на улице. Играя с такой машинкой, ребенок может осваивать правила дорожного движения, воспитывать в себе субординацию и культуру вождения.,При изготовлении Ламбо использован экологически чистый пластик, который не содержит в себе вредных веществ и токсичных примесей. Яркие цвета привлекают внимание ребенка, поэтому такая игрушка будет для него самым дорогим подарком.,,Игрушка на колёсах для езды и катания детей, длина – 700 мм, ширина – 280 мм, высота – 450 мм, масса – 2,1 кг, высота сидения – 250 мм, потребительская упаковка – пакет из плёнки ПВХ.,Руль игрушки, в виде неполного кольца, устанавливается на рулевой колонке с помощью винта и гайки. В центре руля есть кнопка звукового сигнала. Колёса игрушки надёжно закреплены на металлических осях и имеют декоративные колпаки. Основные детали игрушки изготавливаются методом литья под давлением из полипропилена. Дополнительные технические характеристики: угол поворота руля вокруг вертикальной оси ±30º, высота сиденья – 250 мм, высота руля от пола – 370 мм. Игрушка имеет широкий спектр цветов, каждый цветовой дизайн имеет свой идентификационный штриховой код. Артикул 021 в.2 отличается электро сигналом, с тремя видами звуков и мелодий.Максимально допустимая нагрузка — «30 кг» нанесена на игрушку","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '70х28х45', 'Пол': 'Для всех', 'Большая коробка': '1', 'Малая коробка': '1'}",1100094,2355,2
"Толокар-каталка ""Строитель"" 70 см 431013 /Нордпласт/","Кран, прикрепленный к машине сзади, подвижен, его можно поднимать, что сделает игру с каталкой ещё более интересной, динамичной и реалистичной. Каталка имеет удобное сидение и спинку. Удобно, что у каталки имеется отсек для любимых игрушек.,Вес: 3.24 кг.,Размеры ДШВ: 76.5*36.5*47.50 см.,Высота сидения от пола: 21 см.,Максимальная нагрузка: 50 кг.","{'Бренд, ТМ': 'Нордпласт', 'Страна': 'Россия', 'Вид товара': 'Толокар', 'Возраст': 'от 3 лет', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '47,5х36,5х76,5', 'Материал товара': 'Пластмасса', 'Пол': 'Мальчики', 'Большая коробка': '1', 'Малая коробка': '1', 'Спинка': 'да', 'Дополнительные элементы(к каталкам)': 'ручка', 'Дополнительные функции': 'f46e6d24-aa14-11e9-8151-005056aee67e'}",700307,2520,3
"Толокар-каталка ""Бронетранспортер"" 70 см 431015 /Нордпласт/","Бронетранспортёр с камуфляжным цветом корпуса и правдоподобным пулеметом на руле - очень реалистичная копии военной техники. Каталка имеет удобное сидение и спинку, которая может быть и ручкой-толкателем для малыша и родителей. Руль машинки оснащён звуковыми эффектами: звонкий клаксон сделает приближение юного шофёра особенно эффектным!,Размеры: 70*37*43 см.,Вес: 2,5 кг.,Максимальный вес: до 50 кг.","{'Бренд, ТМ': 'Нордпласт', 'Страна': 'Россия', 'Вид товара': 'Толокар', 'Возраст': 'от 3 лет', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '42,5х36,5х69,5', 'Материал товара': 'Пластмасса', 'Пол': 'Мальчики', 'Большая коробка': '1', 'Малая коробка': '1', 'Спинка': 'да', 'Дополнительные элементы(к каталкам)': 'ручка', 'Дополнительные функции': 'f46e6d24-aa14-11e9-8151-005056aee67e'}",700310,3120,1
Гироскутер,"Гироскутер - это современное средство передвижения. Главная ""изюминка "" гироскутера - механизм самобалансирования.,На улице все теплее и вас, наверняка, так и тянет в парк. Можно прогуляться пешком, можно на скейтборде, роликах или велосипеде, но уже несколько лет писком моды считаются гироскутеры.,,, ","{'Страна': 'Китай', 'Максимальная нагрузка, кг': '120', 'Сезон': 'Летний ассортимент', 'Большая коробка': '1', 'Размер упаковки (ДхШхВ)': '64х24х24', 'Малая коробка': '1', 'Вес изделия': '10кг', 'Минимальная нагрузка': '10кг', 'Максимальная скорость': '10км/ч', 'Пробег на одном заряде': '15км', 'Время зарядки': '2 часа', 'Bluetooth': 'нет', 'Размер колес, диаметр': '6,5 дюймов', 'Размер изделия': '57*18см', 'Номинальное напряжение': '36V'}",1120115,8400,1
"Толокар ""Следопыт"" 431017 /Нордпласт/","Каталка имеет удобное сидение и спинку, которая может быть и ручкой-толкателем для малыша и родителей. Удобно, что у каталки имеется отсек для любимых игрушек. Руль машинки оснащён звуковыми эффектами: звонкий клаксон сделает приближение юного шофера особенно эффектным! Отличается от других моделей большим радиусом поворота колёс: ребёнку будет очень удобно кататься на такой машине. Корпус не прогибается, выдерживает большой вес. Наклонный руль, что делает управление машинкой интересным и приближенным к реальности!,Размеры: 63*26*40 см.","{'Бренд, ТМ': 'Нордпласт', 'Страна': 'Россия', 'Вид товара': 'Толокар', 'Возраст': 'от 3 лет', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '26х63х40', 'Материал товара': 'Пластмасса', 'Пол': 'Для всех', 'Большая коробка': '4', 'Малая коробка': '4', 'Спинка': 'да', 'Дополнительные элементы(к каталкам)': 'багажник', 'Дополнительные функции': 'f46e6d24-aa14-11e9-8151-005056aee67e'}",1100059,2590,1
"Каталка ""Ламбо ПОЛИЦИЯ"" музыкальный руль, цвет белый, батарейкия в комплекте 021в.2_ПЭ /Орион/","Каталка имеет удобное сидение и спинку, которая может быть и ручкой-толкателем для малыша и родителей. Модель отличается электросигналом, с тремя видами звуков: гудка, шума оживленной трассы и поворота.,Звуковые эффекты работают от 3-х батареек типа LR44. Входят в комплект.,Размеры (ДШВ): 70*28*45 см.,Вес: 2,1 кг.,Высота сидения: 25 см.","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Пакет', 'Размер упаковки (ДхШхВ)': '70х28х45', 'Пол': 'Для всех', 'Большая коробка': '1', 'Малая коробка': '1'}",10100084,2790,3
"Каталка ""Ламбо"" музыкальный руль, цвет розовый, батарейки в комплекте 021в.2_РЭР /Орион/","Каталка имеет удобное сидение и спинку, которая может быть и ручкой-толкателем для малышки и родителей. Удобно, что у каталки имеется отсек для любимых игрушек. Руль машинки оснащён звуковыми эффектами: звонкий клаксон сделает приближение юной принцессы особенно эффектным! Модель отличается электро сигналом, с тремя видами звуков и мелодий. Корпус украшен наклейками.,Размеры (ДШВ): 70*28*45 см.,Высота сидения: 25 см.,Высота руля от пола: 37 см.,Максимальная нагрузка: 30 кг.,Звуковые эффекты работают от батареек. Батарейки входят в комплект.","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Пакет', 'Размер упаковки (ДхШхВ)': '70х28х45', 'Пол': 'Девочки', 'Большая коробка': '1', 'Малая коробка': '1'}",10100085,2790,3
"Каталка Джипик, цвет розовый 105_Рп /Орион/","Каталка имеет удобное сидение и спинку, которая может быть и ручкой-толкателем для малышки и родителей. Руль машинки оснащён механическим гудком. Корпус украшен наклейками.,Максимальная нагрузка: 30 кг.,Размеры (ДШВ): 61*28*36 см.,Вес: 2,1 кг.,Высота сидения: 21 см.","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Пакет', 'Размер упаковки (ДхШхВ)': '61х38х36', 'Пол': 'Девочки', 'Большая коробка': '1', 'Малая коробка': '1'}",10100088,2415,2
"Каталка ""Джипик"" цвет черно-красный 105_Ч /Орион/","Каталка имеет удобное сидение и спинку, которая может быть и ручкой-толкателем для малыша и родителей. Руль машинки оснащён звуковыми эффектами.,Размеры (ДШВ): 61*28*36 см.,Вес: 2,1 кг.,Высота сидения: 21 см.,Максимальная нагрузка: 30 кг.","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Пакет', 'Размер упаковки (ДхШхВ)': '61х38х36', 'Пол': 'Для всех', 'Большая коробка': '1', 'Малая коробка': '1'}",10100090,2415,3
Велосипед трёхколёсный для малышей от 2х лет /Дружик/,"Велосипед 3-х колёсный ""ДРУЖИК"" - это классическая модель, которая идеально подойдет для малыша от 2 лет. У велосипеда малый вес, отсутствует ручка-толкатель, удобные педали. Это полноценное транспортное средство, которым ребёнок управляет самостоятельно. Расцветка велосипеда выполнена в ярких детских цветах, модная и современная: сочетает красный с чёрным. Благодаря мягким прорезиненным грипсам, ручки малыша не будут соскальзывать с руля.,Грипсы: прорезиненные нескользящие.,Каркасная спинка: да.","{'Бренд, ТМ': 'Дружик', 'Страна': 'Китай', 'Возраст': 'от 2 лет', 'Материал рамы': 'сталь', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '35х60х47', 'Материал колес': 'Резиновые', 'Материал товара': 'Сталь', 'Большая коробка': '6', 'Малая коробка': '1'}",10090186,1490,376
Велосипед трёхколёсный для малышей от 2х лет /Дружик/,"Велосипед 3-х колёсный ""ДРУЖИК"" - это классическая модель, которая идеально подойдет для малыша от 2 лет. У велосипеда малый вес, отсутствует ручка-толкатель, удобные педали. Это полноценное транспортное средство, которым ребёнок управляет самостоятельно. Расцветка велосипеда выполнена в ярких детских цветах, модная и современная. Благодаря мягким прорезиненным грипсам, ручки малыша не будут соскальзывать с руля.,Грипсы: прорезиненные нескользящие.,Каркасная спинка: да.","{'Бренд, ТМ': 'Дружик', 'Страна': 'Китай', 'Возраст': 'от 2 лет', 'Материал рамы': 'сталь', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '35х60х47', 'Материал колес': 'Резиновые', 'Материал товара': 'Сталь', 'Большая коробка': '6', 'Малая коробка': '1'}",10090187,1490,383
Велосипед трёхколёсный для малышей от 2х лет /Дружик/,"Велосипед 3-х колёсный ""ДРУЖИК"" - это классическая модель, которая идеально подойдет для малыша от 2 лет. У велосипеда малый вес, отсутствует ручка-толкатель, удобные педали. Это полноценное транспортное средство, которым ребёнок управляет самостоятельно. Расцветка велосипеда выполнена в ярких детских цветах, модная и современная: сочетает синий с фиолетовым. Благодаря мягким прорезиненным грипсам, ручки малыша не будут соскальзывать с руля.,Грипсы: прорезиненные нескользящие.,Каркасная спинка: да.","{'Бренд, ТМ': 'Дружик', 'Страна': 'Китай', 'Возраст': 'от 2 лет', 'Материал рамы': 'сталь', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '35х60х47', 'Материал колес': 'Резиновые', 'Материал товара': 'Сталь', 'Большая коробка': '6', 'Малая коробка': '1'}",10090188,1490,348
Велосипед трёхколёсный VIVAT 1,"-Велосипед 3-х колесный с ручкой управления;,-Металлическая рама; ,-Надувные колеса ,-Диаметр переднего колеса - 25 см (10"") ,-Диаметр задних колес - 20 см (8""),-Двойная телескопическая ручка толкатель;,-Звонок на руле;,-Складные подставки для ног ; ,-Складной тент колясочного типа с фиксаторами положения;,-Сиденье с регулировкой вперед-назад - три положения;,-Улучшенная мягкая наклонная спинка;,-Мягкий вкладыш-«кенгуру» на сидении;,-Раздвижная дуга безопасности с мягкими подлокотниками;,-Багажная корзина с жестким дном.,- Размер длина 111 см, ширина 50 см, высота род. ручки 98/101 см, от пола до сиденья 33 см, до руля 55 см,- Размеры в упаковке 70х26,5х43,-Вес велосипеда 9 кг,","{'Бренд, ТМ': 'Galaxy', 'Страна': 'Россия', 'Материал товара': 'Металл', 'Большая коробка': '1', 'Размер упаковки (ДхШхВ)': '71х27х44', 'Малая коробка': '1'}",10090207,6150,6
Велосипед трёхколёсный VIVAT 2,"-Велосипед 3-х колесный с ручкой управления;,-Металлическая рама; ,-Колеса из EVA;,-Диаметр переднего колеса - 25 см (10""),-Диаметр задних колес - 20 см (8""),-Двойная телескопическая ручка толкатель;,-Звонок на руле;,-Складные подставки для ног ; ,-Складной тент колясочного типа с фиксаторами положения;,-Сиденье с регулировкой вперед-назад - три положения;,-Улучшенная мягкая наклонная спинка;,-Мягкий вкладыш-«кенгуру» на сидении;,-Раздвижная дуга безопасности с мягкими подлокотниками;,-Багажная корзина с жестким дном.,-Размер длина 111 см, ширина 50 см, высота род. ручки 98/101 см, от пола до сиденья 33 см, до руля 55 см,- Размеры в упаковке 70х26,5х43,-Вес велосипеда 9 кг,","{'Бренд, ТМ': 'Galaxy', 'Страна': 'Россия', 'Материал товара': 'Металл', 'Большая коробка': '1', 'Малая коробка': '1'}",10090208,5650,15
Велосипед детский Малют 4,"Диаметр переднего колеса: 10"".,Диаметр задних колёс: 8"".,Максимально допустимый вес: 25 кг.,Рекомендуемый возраст: 3 - 5 лет.,Тип колёс: надувные.,Материал дисков: пластик.,Материал шин: EVA.,Стальная рама: да.,Мягкая накладка на руль: да.,Размеры: от пола до сиденья: 34 см; от пола до руля: 56 см; от центра сиденья до центра переднего колеса: 36 см; от центра заднего колеса до центра переднего колеса: 49 см; от рамы до верхней части руля: 28 см; от центра сиденья до руля: 27 см.,Вес: 3.94 кг.","{'Бренд, ТМ': 'Galaxy', 'Страна': 'Россия', 'Возраст': 'от 3 лет', 'Материал рамы': 'сталь', 'Материал колес': 'Надувные', 'Материал товара': 'Металл', 'Большая коробка': '2', 'Малая коробка': '1'}",10090210,2190,1
"Мотоцикл-каталка 2 колеса, цвет красный 501_К /Орион/","Орион 501 — идеальный вариант для развития крупной моторики, концентрации и мускулатуры для девочек и мальчиков. Яркие цвета и оригинальность дизайна сразу привлекут внимание малыша, а продуманная конструкция впечатлит даже его родителей. В стильном байке используются широкие и прочные колеса. За счет ширины колес можно не заботиться об удержании равновесия и легко передвигаться даже на неровной поверхности. Мотоцикл изготовлен из крупных пластиковых деталей, обладающих высокой прочностью. Этот материал экологический и абсолютно безопасен для ребенка. Стильная игрушка будет идеальным вариантом для развития логики, ориентирования и физической выносливости.,,Игрушка на колёсах для катания детей, длина – 680 мм, ширина – 285 мм, высота – 470 мм, масса – 2,23 кг, высота сидения – 315 мм, высота руля – 450 мм, диаметр колёс 215 мм, потребительская упаковка – пакет из пленки ПВХ. Игрушка имеет 2 колеса – переднее и заднее. Заднее — более широкое. Корпус состоит из двух половин, скреплённых само-резами, сверху корпуса в задней его части размещено сиденье. Рулевая колонка несет переднее колесо и руль велосипедного типа. С помощью руля переднее колесо поворачивается вокруг вертикальной оси. Над задним колесом закреплен брызговик. Колеса и рулевая колонка изготавливаются выдувным методом из полиэтилена, остальные детали — методом литья из полипропилена,Максимально допустимая нагрузка — «30 кг» нанесена на игрушку","{'Бренд, ТМ': 'Орион', 'Страна': 'Украина', 'Возраст': 'от 3 лет', 'Материал товара': 'Пластмасса', 'Упаковка': 'Пакет', 'Размер упаковки (ДхШхВ)': '65х28х44', 'Пол': 'Для всех', 'Большая коробка': '1', 'Малая коробка': '1'}",10100094,2810,7
"299213   Самокат 3кол. ХОТ ВИЛС складн., упр. наклоном, колеса pu 120 и 80, свет, рег.высота в кор. в кор.6шт","Самокат управляется наклоном рулевой стойки. Её легко отрегулировать под рост. Полиуретановые колёса и подшипники делют поездку мягкой, амортизируют неровности. Безопасность модели обеспечивают антискользящее покрытие деки, удобный руль, подсветка колёс и интуитивная система торможения. Колёса подсвечиваются разноцветными огоньками, - это очень эффектно смотрится в темноте. Особенность самоката - складная конструкция. Благодаря этому его можно брать с собой компактно хранить.,Материал колёс: полиуретан.,Подсветка колёс: есть.,Размер колёс: 120 мм (передние) и 80 мм (двойное заднее).,Подшипники: ABEC-7.,Регулируемая по высоте рулевая стойка: 53-76 см.,Нескользящие ручки: да.,Управление наклоном рулевой стойки: да.,Ножной тормоз: на заднем колесе.,Антискользящая платформа: да, размером 30*13 см.,Максимальная нагрузка: 60 кг.,Размеры в собранном виде: 57*26*53-76 см.,Материал: пластик + металл (100% алюминий).","{'Бренд, ТМ': 'Hot Wheels', 'Страна': 'Китай', 'Количество колес': '3', 'Максимальная нагрузка, кг': '60', 'Размер упаковки (ДхШхВ)': '60х15х28', 'Возраст': 'от 3 лет', 'Материал колес': 'Полиуретановые', 'Складной': 'да', 'Материал товара': 'Пластмасса', 'Пол': 'Мальчики', 'Большая коробка': '6', 'Малая коробка': '6', 'Диаметр колёс,мм': '120/80', 'Светящиеся колеса': 'да', 'Тип рамы': 'пластиковая'}",10120080,2850,3
"Велосипед FORWARD FLASH 26 2.2 S disc (26"" 21 ск. рост 19"") 2020-2021, белый/голубой, RBKW1M16GS44","Велосипед подходит для пересечённой местности и горного рельефа. Характеризуется спортивной посадкой для ативных заездов и трипов. Большое количество скоростей позволит выбрать оптимально комфортный ритм поездки.,Количество скоростей: 21.,Размер колёс: 26"".,Материал: сталь Hi-Ten.,Тип: не складной.,Тип тормозов: дисковые механические.,Ростовкa: 19"".,Вес с упаковкой: 16.4 кг.,Нагрузка максимальная 100 кг.,Вилка: FWD 158S, стальная.,Ход вилки: 80 мм.,Рулевая колонка: Kenli, 1 1/8'', безрезьбовая.,Вынос руля: FWD алюминиевый безрезьбовой.,Тормоза: Clarks CMD-21, 160/160 мм.,Передний переключатель: LTWOO FD-V5008.,Задний переключатель: LTWOO RD-V4007.,Тип шифтеров / манеток: рычажный.,Шифтеры / манетки: LTWOO SL-V4007.,Каретка: Kenli картриджная.,Система шатунов: FWD HDL-S311, 42x34x24T, стальная.,Трещотка / кассета: FWD KDF-711, 14-28T.,Цепь: KMC HV408.,Втулки: FWD алюминиевые.,Материал и тип ободов: алюминиевые двустеночные.,Обода: FWD Double Wall.,Покрышки: CST C-1918 26x2.10"" (27TPI).,Седло: FWD MTB.,Подседельный штырь: FWD стальной 28.6x350 мм.,Крылья: пластиковые.","{'Бренд, ТМ': 'Forward', 'Страна': 'Россия', 'Возраст': 'от 12 лет', 'Диаметр колёс, дюймы': '26', 'Рост пользователя': '140-180 см', 'Цвет': 'Белый, Голубой', 'Материал рамы': 'сталь', 'Материал колес': 'Надувные', 'Тип велосипеда': 'горный', 'Складной': 'нет', 'Материал товара': 'Металл', 'Пол': 'Для всех', 'Большая коробка': '1', 'Малая коробка': '1', 'Ручной тормоз': 'дисковый механический', 'Вспомогательные колеса': 'Нет', 'Вид рамы': 'Спортивная'}",10090214,19990,1
Велосипед трёхколёсный для малышей от 2х лет с клаксоном /Дружик/,"Велосипед 3-х колёсный ""ДРУЖИК"" - это классическая модель, которая идеально подойдет для малыша от 2 лет. У велосипеда малый вес, отсутствует ручка-толкатель, удобные педали. Это полноценное транспортное средство, которым ребёнок управляет самостоятельно. Расцветка велосипеда выполнена в ярких детских цветах, модная и современная: сочетает розовый с сиреневым. Благодаря мягким прорезиненным грипсам, ручки малыша не будут соскальзывать с руля. Имеется клаксон для подачи сигнала. ,Грипсы: прорезиненные нескользящие.,Каркасная спинка: да.","{'Бренд, ТМ': 'Дружик', 'Страна': 'Китай', 'Возраст': 'от 2 лет', 'Материал рамы': 'сталь', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '35х60х48', 'Материал колес': 'Пластмассовые', 'Материал товара': 'Сталь', 'Большая коробка': '6', 'Малая коробка': '1'}",1090450,1670,204
Велосипед трёхколёсный для малышей от 2х лет с клаксоном /Дружик/,"Велосипед 3-х колёсный ""ДРУЖИК"" - это классическая модель, которая идеально подойдет для малыша от 2 лет. У велосипеда малый вес, отсутствует ручка-толкатель, удобные педали. Это полноценное транспортное средство, которым ребёнок управляет самостоятельно. Расцветка велосипеда выполнена в ярких детских цветах, модная и современная: сочетает красный с белым. Благодаря мягким прорезиненным грипсам, ручки малыша не будут соскальзывать с руля. Имеется клаксон для подачи сигнала. ,Грипсы: прорезиненные нескользящие.,Каркасная спинка: да.","{'Бренд, ТМ': 'Дружик', 'Страна': 'Китай', 'Возраст': 'от 2 лет', 'Материал рамы': 'сталь', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '37х54х50', 'Материал колес': 'Пластмассовые', 'Материал товара': 'Сталь', 'Большая коробка': '6', 'Малая коробка': '1'}",1090458,1670,374
Велосипед трёхколёсный для малышей от 2х лет с клаксоном /Дружик/,"Велосипед 3-х колёсный ""ДРУЖИК"" - это классическая модель, которая идеально подойдет для малыша от 2 лет. У велосипеда малый вес, отсутствует ручка-толкатель, удобные педали. Это полноценное транспортное средство, которым ребёнок управляет самостоятельно. Расцветка велосипеда выполнена в ярких детских цветах, модная и современная: сочетает зелёный с жёлтым. Благодаря мягким прорезиненным грипсам, ручки малыша не будут соскальзывать с руля. Имеется клаксон для подачи сигнала. ,Грипсы: прорезиненные нескользящие.,Каркасная спинка: да.","{'Бренд, ТМ': 'Дружик', 'Страна': 'Китай', 'Возраст': 'от 2 лет', 'Материал рамы': 'сталь', 'Упаковка': 'Без упаковки', 'Размер упаковки (ДхШхВ)': '37х54х50', 'Материал колес': 'Пластмассовые', 'Материал товара': 'Сталь', 'Большая коробка': '6', 'Малая коробка': '1'}",1090460,1670,306
